link_to_country,country,fips,continent,include?,city,lat,long,rank_within_country,link_to_city,population_city
http://www.geonames.org/CZ/largest-cities-in-czech-republic.html,Czech Republic,EZ,EU,,Ústí nad Labem,50.661,14.032,9,http://www.geonames.org/3063548/usti-nad-labem.html,94105
http://www.geonames.org/CZ/largest-cities-in-czech-republic.html,Czech Republic,EZ,EU,,Pardubice,50.041,15.777,10,http://www.geonames.org/3068582/pardubice.html,88741
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Kinshasa,-4.328,15.314,1,http://www.geonames.org/2314302/kinshasa.html,7785965
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Lubumbashi,-11.661,27.479,2,http://www.geonames.org/922704/lubumbashi.html,1373770
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Mbuji-Mayi,-6.136,23.59,3,http://www.geonames.org/209228/mbuji-mayi.html,874761
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Kisangani,0.515,25.191,4,http://www.geonames.org/212730/kisangani.html,539158
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Masina,-4.384,15.391,5,http://www.geonames.org/2593460/masina.html,485167
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Kananga,-5.896,22.417,6,http://www.geonames.org/214481/kananga.html,463546
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Likasi,-10.983,26.738,7,http://www.geonames.org/922741/likasi.html,422414
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Kolwezi,-10.715,25.467,8,http://www.geonames.org/922773/kolwezi.html,418000
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Tshikapa,-6.416,20.8,9,http://www.geonames.org/204953/tshikapa.html,267462
http://www.geonames.org/CD/largest-cities-in-democratic-republic-of-the-congo.html,Democratic Republic of the Congo,CG,AF,,Bukavu,-2.491,28.843,10,http://www.geonames.org/217831/bukavu.html,225389
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Aarhus,56.157,10.211,2,http://www.geonames.org/2624652/arhus.html,237551
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Odense,55.396,10.388,3,http://www.geonames.org/2615876/odense.html,145931
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Aalborg,57.048,9.919,4,http://www.geonames.org/2624886/aalborg.html,122219
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Frederiksberg,55.679,12.535,5,http://www.geonames.org/2621942/frederiksberg.html,95029
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Esbjerg,55.47,8.452,6,http://www.geonames.org/2622447/esbjerg.html,72205
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Randers,56.461,10.036,7,http://www.geonames.org/2615006/randers.html,55780
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Kolding,55.49,9.472,8,http://www.geonames.org/2618528/kolding.html,55363
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Vejle,55.709,9.536,9,http://www.geonames.org/2610613/vejle.html,51177
http://www.geonames.org/DK/largest-cities-in-denmark.html,Denmark,DA,EU,,Horsens,55.861,9.85,10,http://www.geonames.org/2619771/horsens.html,50074
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Djibouti,11.589,43.145,1,http://www.geonames.org/223817/djibouti.html,623891
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Ali Sabih,11.156,42.712,3,http://www.geonames.org/225284/-ali-sabieh.html,40074
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Ḏânan,11.183,42.933,2,http://www.geonames.org/224152/danan.html,40074
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Tadjoura,11.785,42.884,4,http://www.geonames.org/220782/tadjoura.html,22193
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Obock,11.963,43.291,5,http://www.geonames.org/221527/obock.html,17776
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Dikhil,11.109,42.374,6,http://www.geonames.org/223890/dikhil.html,12043
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Arta,11.522,42.842,7,http://www.geonames.org/225037/-arta.html,6025
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Holhol,11.31,42.929,8,http://www.geonames.org/222596/holhol.html,3519
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Goubétto,11.424,43,9,http://www.geonames.org/404235/goubetto.html,2003
http://www.geonames.org/DJ/largest-cities-in-djibouti.html,Djibouti,DJ,AF,,Dorra,12.15,42.476,10,http://www.geonames.org/223773/dorra.html,1873
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Roseau,15.302,-61.388,1,http://www.geonames.org/3575635/roseau.html,16571
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Portsmouth,15.583,-61.467,2,http://www.geonames.org/3575654/portsmouth.html,3633
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Marigot,15.533,-61.3,3,http://www.geonames.org/3575721/marigot.html,2669
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Berekua,15.233,-61.317,4,http://www.geonames.org/3575899/berekua.html,2608
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Mahaut,15.364,-61.397,5,http://www.geonames.org/3575733/mahaut.html,2369
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Saint Joseph,15.4,-61.433,6,http://www.geonames.org/3575624/saint-joseph.html,2184
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Wesley,15.567,-61.317,7,http://www.geonames.org/3575568/wesley.html,1933
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Soufrière,15.234,-61.359,8,http://www.geonames.org/3575602/soufriere.html,1416
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Salisbury,15.433,-61.45,9,http://www.geonames.org/3575612/salisbury.html,1413
http://www.geonames.org/DM/largest-cities-in-dominica.html,Dominica,DO,NA,,Castle Bruce,15.433,-61.267,10,http://www.geonames.org/3575870/castle-bruce.html,1387
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Santo Domingo,18.5,-69.989,1,http://www.geonames.org/3492908/santo-domingo.html,2201941
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Santiago de los Caballeros,19.452,-70.697,2,http://www.geonames.org/3492914/santiago-de-los-caballeros.html,1200000
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Santo Domingo Oeste,18.5,-70,3,http://www.geonames.org/7874116/santo-domingo-oeste.html,701269
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,San Pedro de Macorís,18.462,-69.297,4,http://www.geonames.org/3493032/san-pedro-de-macoris.html,217899
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,La Romana,18.427,-68.973,5,http://www.geonames.org/3500957/la-romana.html,208437
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Bella Vista,18.455,-69.945,6,http://www.geonames.org/3511550/bella-vista.html,175683
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,San Cristóbal,18.417,-70.1,7,http://www.geonames.org/3511540/san-cristobal.html,154040
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Puerto Plata,19.793,-70.688,8,http://www.geonames.org/3493175/puerto-plata.html,146000
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,San Francisco de Macorís,19.301,-70.253,9,http://www.geonames.org/3493146/san-francisco-de-macoris.html,124763
http://www.geonames.org/DO/largest-cities-in-dominican-republic.html,Dominican Republic,DR,NA,,Salvaleón de Higüey,18.615,-68.708,10,http://www.geonames.org/3493240/salvaleon-de-higueey.html,123787
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Dili,-8.559,125.574,1,http://www.geonames.org/1645457/dili.html,150000
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Same,-9.006,125.646,2,http://www.geonames.org/1937031/same.html,25000
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Maliana,-8.992,125.22,3,http://www.geonames.org/1636670/maliana.html,22000
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Suai,-9.313,125.256,4,http://www.geonames.org/1626459/suai.html,21539
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Liquica,-8.588,125.342,5,http://www.geonames.org/1637730/liquica.html,19000
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Aileu,-8.728,125.566,6,http://www.geonames.org/1651816/aileu.html,17356
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Lospalos,-8.519,127.002,7,http://www.geonames.org/1937274/lospalos.html,17186
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Maubara,-8.612,125.206,8,http://www.geonames.org/1635826/maubara.html,16300
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Baucau,-8.471,126.458,9,http://www.geonames.org/1649539/baucau.html,16000
http://www.geonames.org/TL/largest-cities-in-east-timor.html,East Timor,TT,OC,,Venilale,-8.643,126.378,10,http://www.geonames.org/1943235/venilale.html,16000
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Guayaquil,-2.206,-79.908,1,http://www.geonames.org/3657509/guayaquil.html,1952029
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Quito,-0.23,-78.525,2,http://www.geonames.org/3652462/quito.html,1399814
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Cuenca,-2.901,-79.005,3,http://www.geonames.org/3658666/cuenca.html,276964
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Santo Domingo de los Colorados,-0.253,-79.175,4,http://www.geonames.org/3651297/santo-domingo-de-los-colorados.html,200421
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Machala,-3.259,-79.961,5,http://www.geonames.org/3654533/machala.html,198123
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Manta,-0.962,-80.713,6,http://www.geonames.org/3654410/manta.html,183166
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Portoviejo,-1.055,-80.454,7,http://www.geonames.org/3652941/portoviejo.html,170326
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Durán,-2.176,-79.855,8,http://www.geonames.org/3658192/eloy-alfaro.html,167784
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Esmeraldas,0.959,-79.654,9,http://www.geonames.org/3657990/esmeraldas.html,165216
http://www.geonames.org/EC/largest-cities-in-ecuador.html,Ecuador,EC,SA,,Ambato,-1.249,-78.617,10,http://www.geonames.org/3660689/ambato.html,154369
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Giza,30.008,31.211,3,http://www.geonames.org/360995/al-jizah.html,2443203
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Port Said,31.257,32.284,4,http://www.geonames.org/358619/port-said.html,538378
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Suez,29.974,32.526,5,http://www.geonames.org/359796/suez.html,488125
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Al Maḩallah al Kubrá,30.971,31.167,6,http://www.geonames.org/360829/al-mahallah-al-kubra.html,431052
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Luxor,25.699,32.642,7,http://www.geonames.org/360502/luxor.html,422407
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Assiut,27.181,31.184,8,http://www.geonames.org/359783/asyut.html,420585
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Al Mansurah,31.036,31.381,9,http://www.geonames.org/360761/al-mansurah.html,420195
http://www.geonames.org/EG/largest-cities-in-egypt.html,Egypt,EG,AF,,Tanta,30.788,31.002,10,http://www.geonames.org/347497/tanda.html,404901
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Soyapango,13.71,-89.14,2,http://www.geonames.org/3583096/soyapango.html,329708
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Santa Ana,13.994,-89.56,3,http://www.geonames.org/3583334/santa-ana.html,176661
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,San Miguel,13.483,-88.183,4,http://www.geonames.org/3583446/san-miguel.html,161880
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Mejicanos,13.74,-89.213,5,http://www.geonames.org/3584399/mejicanos.html,160317
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Santa Tecla,13.677,-89.28,6,http://www.geonames.org/3584257/santa-tecla.html,124694
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Apopa,13.807,-89.179,7,http://www.geonames.org/3587345/apopa.html,112158
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Delgado,13.724,-89.17,8,http://www.geonames.org/3586814/delgado.html,71594
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,Sonsonate,13.719,-89.724,9,http://www.geonames.org/3583102/sonsonate.html,59468
http://www.geonames.org/SV/largest-cities-in-el-salvador.html,El Salvador,ES,NA,,San Marcos,13.659,-89.183,10,http://www.geonames.org/3583480/san-marcos.html,54615
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Bata,1.864,9.766,1,http://www.geonames.org/2310046/bata.html,173046
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Malabo,3.75,8.783,2,http://www.geonames.org/2309527/malabo.html,155963
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Ebebiyin,2.151,11.335,3,http://www.geonames.org/2309332/ebebiyin.html,24831
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Aconibe,1.297,10.937,4,http://www.geonames.org/2310547/aconibe.html,11192
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Añisoc,1.866,10.769,5,http://www.geonames.org/2310309/anisoc.html,10191
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Luba,3.457,8.555,6,http://www.geonames.org/2309528/luba.html,8655
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Evinayong,1.437,10.551,7,http://www.geonames.org/2308994/evinayong.html,8462
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Mongomo,1.627,11.313,8,http://www.geonames.org/2307795/mongomo.html,6393
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Mikomeseng,2.136,10.613,9,http://www.geonames.org/2307970/mikomeseng.html,5813
http://www.geonames.org/GQ/largest-cities-in-equatorial-guinea.html,Equatorial Guinea,EK,AF,,Rebola,3.717,8.833,10,http://www.geonames.org/2306824/rebola.html,5450
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Asmara,15.338,38.932,1,http://www.geonames.org/343300/asmara.html,563930
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Keren,15.778,38.451,2,http://www.geonames.org/333287/keren.html,74800
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Massawa,15.608,39.475,3,http://www.geonames.org/330546/massawa.html,23100
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Assab,13.009,42.739,4,http://www.geonames.org/343386/assab.html,21300
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Mendefera,14.887,38.815,5,http://www.geonames.org/344901/mendefera.html,17781
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Barentu,15.106,37.591,6,http://www.geonames.org/342711/barentu.html,15891
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Adi Keyh,14.844,39.377,7,http://www.geonames.org/345046/adi-keyh.html,13061
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Edd,13.931,41.694,8,http://www.geonames.org/338345/edd.html,11259
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Dek’emhāre,15.07,39.047,9,http://www.geonames.org/339537/dek-emhare.html,10959
http://www.geonames.org/ER/largest-cities-in-eritrea.html,Eritrea,ER,AF,,Ak’ordat,15.548,37.883,10,http://www.geonames.org/344426/ak-ordat.html,8857
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Tartu,58.381,26.725,2,http://www.geonames.org/588335/tartu.html,101092
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Narva,59.377,28.19,3,http://www.geonames.org/590031/narva.html,66980
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Kohtla-Järve,59.399,27.273,4,http://www.geonames.org/591260/kohtla-jaerve.html,46060
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Pärnu,58.386,24.497,5,http://www.geonames.org/589580/paernu.html,44192
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Viljandi,58.364,25.59,6,http://www.geonames.org/587577/viljandi.html,20309
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Rakvere,59.346,26.356,7,http://www.geonames.org/589165/rakvere.html,16736
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Sillamäe,59.397,27.763,8,http://www.geonames.org/588686/sillamaee.html,16672
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Maardu,59.477,25.025,9,http://www.geonames.org/590447/maardu.html,16630
http://www.geonames.org/EE/largest-cities-in-estonia.html,Estonia,EN,EU,,Kuressaare,58.248,22.504,10,http://www.geonames.org/590939/kuressaare.html,14921
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Dire Dawa,9.593,41.866,2,http://www.geonames.org/338832/dire-dawa.html,252279
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Mek’elē,13.497,39.475,3,http://www.geonames.org/331180/mekele.html,215546
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Nazrēt,8.55,39.267,4,http://www.geonames.org/330186/nazret.html,213995
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Bahir Dar,11.594,37.391,5,http://www.geonames.org/342884/bahir-dar.html,168899
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Gonder,12.6,37.467,6,http://www.geonames.org/336014/gondar.html,153914
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Dessie,11.133,39.633,7,http://www.geonames.org/339219/dese.html,136056
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Awasa,7.062,38.476,8,http://www.geonames.org/343137/hawassa.html,133097
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Jīma,7.667,36.833,9,http://www.geonames.org/333772/jima.html,128306
http://www.geonames.org/ET/largest-cities-in-ethiopia.html,Ethiopia,ET,AF,,Bishoftu,8.752,38.978,10,http://www.geonames.org/339666/bishoftu.html,104215
http://www.geonames.org/FK/largest-cities-in-falkland-islands.html,Falkland Islands,FK,SA,,Stanley,-51.7,-57.85,1,http://www.geonames.org/3426691/stanley.html,2213
http://www.geonames.org/FK/largest-cities-in-falkland-islands.html,Falkland Islands,FK,SA,,Goose Green Settlement,-51.826,-58.967,2,http://www.geonames.org/3426996/goose-green-settlement.html,70
http://www.geonames.org/FK/largest-cities-in-falkland-islands.html,Falkland Islands,FK,SA,,Port Howard,-51.615,-59.523,3,http://www.geonames.org/3426792/port-howard.html,41
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Tórshavn,62.01,-6.772,1,http://www.geonames.org/2611396/torshavn.html,13200
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Klaksvík,62.227,-6.589,2,http://www.geonames.org/2618795/klaksvik.html,4664
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Hoyvík,62.034,-6.781,3,http://www.geonames.org/2619693/hoyvik.html,2777
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Argir,61.996,-6.772,4,http://www.geonames.org/2624653/argir.html,1871
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Vágur,61.473,-6.812,5,http://www.geonames.org/2610806/vagur.html,1569
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Fuglafjørður,62.244,-6.814,6,http://www.geonames.org/2621808/fuglafjordur.html,1542
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Vestmanna,62.156,-7.166,7,http://www.geonames.org/2610343/vestmanna.html,1284
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Tvøroyri,61.556,-6.811,8,http://www.geonames.org/2611060/tvoroyri.html,1230
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Sørvágur,62.097,-7.358,9,http://www.geonames.org/2612890/sorvagur.html,1066
http://www.geonames.org/FO/largest-cities-in-faroe-islands.html,Faroe Islands,FO,EU,,Kollafjørður,62.112,-6.911,10,http://www.geonames.org/2618511/kollafjordur.html,1049
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Suva,-18.142,178.441,1,http://www.geonames.org/2198148/suva.html,77366
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Lautoka,-17.617,177.467,2,http://www.geonames.org/2204506/lautoka.html,52500
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Nadi,-17.803,177.416,3,http://www.geonames.org/2202064/nadi.html,42284
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Labasa,-16.433,179.365,4,http://www.geonames.org/2204582/labasa.html,27949
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Ba,-17.534,177.674,5,http://www.geonames.org/8335413/ba.html,14596
http://www.geonames.org/FJ/largest-cities-in-fiji.html,Fiji,FJ,OC,,Levuka,-18.067,179.317,6,http://www.geonames.org/2204417/levuka.html,8360
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Espoo,60.205,24.652,2,http://www.geonames.org/660158/espoo.html,256760
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Tampere,61.499,23.787,3,http://www.geonames.org/634963/tampere.html,202687
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Vantaa,60.294,25.041,4,http://www.geonames.org/632453/vantaa.html,190058
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Turku,60.451,22.269,5,http://www.geonames.org/633679/turku.html,175945
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Oulu,65.012,25.468,6,http://www.geonames.org/643492/oulu.html,128618
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Lahti,60.983,25.662,7,http://www.geonames.org/649360/lahti.html,98826
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Kuopio,62.892,27.677,8,http://www.geonames.org/650224/kuopio.html,89104
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Jyvaskyla,62.241,25.721,9,http://www.geonames.org/655194/jyvaeskylae.html,85026
http://www.geonames.org/FI/largest-cities-in-finland.html,Finland,FI,EU,,Pori,61.483,21.783,10,http://www.geonames.org/640999/pori.html,76772
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Lyon,45.748,4.847,3,http://www.geonames.org/2996944/lyon.html,472317
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Toulouse,43.604,1.444,4,http://www.geonames.org/2972315/toulouse.html,433055
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Nice,43.703,7.266,5,http://www.geonames.org/2990440/nice.html,338620
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Nantes,47.217,-1.553,6,http://www.geonames.org/2990969/nantes.html,277269
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Strasbourg,48.584,7.746,7,http://www.geonames.org/2973783/strasbourg.html,274845
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Montpellier,43.611,3.877,8,http://www.geonames.org/2992166/montpellier.html,248252
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Bordeaux,44.84,-0.581,9,http://www.geonames.org/3031582/bordeaux.html,231844
http://www.geonames.org/FR/largest-cities-in-france.html,France,FR,EU,,Lille,50.633,3.059,10,http://www.geonames.org/2998324/lille.html,228328
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Cayenne,4.933,-52.333,1,http://www.geonames.org/3382160/cayenne.html,61550
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Matoury,4.849,-52.326,2,http://www.geonames.org/3380965/matoury.html,26350
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Saint-Laurent-du-Maroni,5.501,-54.029,3,http://www.geonames.org/3380387/saint-laurent-du-maroni.html,24287
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Kourou,5.163,-52.643,4,http://www.geonames.org/3381303/kourou.html,24029
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Rémire-Montjoly,4.917,-52.267,5,http://www.geonames.org/3380892/remire-montjoly.html,19029
