"","month","AUS","AUT","BEL","BRA","CAN","CHE","CHL","CHN","CZE","DEU","DNK","EA19","ESP","EST","FIN","FRA","G-7","GBR","GRC","HUN","IDN","IND","IRL","ISR","ITA","JPN","KOR","MEX","NLD","NOR","NZL","OECD","OECDE","POL","PRT","RUS","SVK","SVN","SWE","TUR","USA","ZAF","id","year"
"470","1994-02",102.0442,99.85509,100.1475,100.9272,101.2888,102.1756,0,99.24438,0,99.96002,101.6068,99.4977,99.09645,0,102.6942,99.92168,100.1236,101.1274,97.5581,100.5161,101.9224,0,99.37596,0,98.74198,99.32145,101.2315,104.6365,99.74746,100.2967,102.1561,100.1769,99.54749,100.0932,99.15982,97.07695,99.40218,0,102.5377,93.65622,100.642,99.64773,470,"1994"
"471","1994-03",102.0386,100.2703,100.4027,101.0832,101.4411,102.3662,0,99.50394,0,100.3841,101.8782,99.85214,99.29488,0,103.2185,100.2167,100.3458,100.984,97.93085,100.3819,101.936,0,99.29675,0,99.17393,99.61553,101.3597,104.17,99.93254,100.301,102.2392,100.314,99.68875,100.2582,99.70422,96.90847,99.74692,0,102.3861,91.64005,100.7925,99.95021,471,"1994"
"472","1994-04",101.9843,100.688,100.5909,101.2197,101.5464,102.4788,0,99.74335,0,100.7851,102.0232,100.197,99.47401,0,103.6138,100.4847,100.5468,100.8418,98.39264,100.2798,101.9053,98.75285,99.13337,0,99.6468,99.92023,101.4959,103.4129,100.1161,100.2899,102.3148,100.4344,99.85439,100.4313,100.224,96.88877,100.0663,0,102.1132,90.34675,100.898,100.298,472,"1994"
"473","1994-05",101.8952,101.0775,100.725,101.3344,101.6119,102.5233,0,99.93956,0,101.1465,102.065,100.5144,99.63103,0,103.9006,100.7091,100.7179,100.7436,98.81401,100.2428,101.8646,99.06099,98.98422,0,100.1319,100.2123,101.6217,102.5933,100.2923,100.2778,102.3695,100.5476,100.0562,100.622,100.6839,96.97775,100.3677,0,101.7431,90.11644,100.9533,100.7036,473,"1994"
"474","1994-06",101.7831,101.4193,100.8153,101.4422,101.6353,102.5137,0,100.0819,0,101.4638,102.0323,100.7993,99.76093,0,104.0981,100.8935,100.8548,100.6882,99.19286,100.2775,101.8218,99.35139,98.93439,0,100.6082,100.4712,101.7399,101.9254,100.4659,100.2613,102.3681,100.6622,100.2977,100.8166,101.0643,97.12806,100.5863,0,101.3383,91.06476,100.9614,101.1389,474,"1994"
"475","1994-07",101.6603,101.7004,100.8897,101.5468,101.6165,102.4503,0,100.1662,0,101.7378,101.9486,101.0455,99.86166,0,104.2111,101.0507,100.9563,100.6536,99.48773,100.3393,101.822,99.62325,98.94298,0,101.0405,100.6748,101.8678,101.3533,100.632,100.2547,102.2916,100.7697,100.5596,100.9805,101.352,97.30153,100.6778,0,100.9798,92.93642,100.9358,101.5619,475,"1994"
"476","1994-08",101.5234,101.9151,100.98,101.6347,101.5351,102.3461,0,100.2042,0,101.9831,101.8402,101.2552,99.93353,0,104.242,101.1863,101.0282,100.6288,99.63884,100.3912,101.8364,99.87678,99.00219,0,101.4181,100.8222,102.0065,100.7497,100.7785,100.2566,102.1404,100.8571,100.8144,101.0901,101.5561,97.47601,100.6124,0,100.7468,95.16525,100.8907,101.9501,476,"1994"
"477","1994-09",101.3535,102.0627,101.0981,101.6794,101.3788,102.2177,0,100.2209,0,102.202,101.7008,101.4221,99.97775,0,104.1703,101.2921,101.0643,100.581,99.64893,100.3804,101.8245,100.1124,99.06123,0,101.7164,100.9,102.1577,99.78485,100.893,100.2808,101.9216,100.8947,101.0268,101.1401,101.6894,97.65396,100.4062,0,100.6425,97.22781,100.829,102.2739,477,"1994"
"478","1994-10",101.1405,102.1346,101.2122,101.6517,101.151,102.0603,0,100.2377,0,102.3604,101.536,101.5367,99.99576,0,103.9972,101.3597,101.0612,100.5075,99.54389,100.278,101.7729,100.3316,99.09779,0,101.9497,100.9268,102.3116,98.23769,100.9695,100.3105,101.6628,100.8633,101.1731,101.1351,101.7432,97.84344,100.1647,0,100.6024,98.82964,100.7438,102.5073,478,"1994"
"479","1994-11",100.8861,102.1157,101.2913,101.5313,100.8601,101.887,0,100.2732,0,102.4214,101.3403,101.5924,99.98874,0,103.7615,101.3864,101.0078,100.4143,99.40662,100.0827,101.6624,100.535,99.16442,0,102.1345,100.9091,102.4273,96.11819,101.0107,100.33,101.4017,100.754,101.2474,101.1053,101.6997,98.04207,99.95878,0,100.5576,99.94423,100.6134,102.6447,479,"1994"
"480","1994-12",100.6007,102.0043,101.3092,101.3178,100.514,101.6957,0,100.3308,0,102.3567,101.122,101.5792,99.95682,0,103.4603,101.3711,100.8959,100.3067,99.26194,99.80788,101.4895,100.7238,99.30704,0,102.2572,100.8431,102.4594,93.52443,101.0174,100.3415,101.1758,100.5668,101.2492,101.0521,101.5777,98.24075,99.8987,0,100.4734,100.6968,100.4294,102.692,480,"1994"
"481","1995-01",100.3052,101.8132,101.2246,101.0181,100.122,101.4609,0,100.4159,100.9488,102.1778,100.8857,101.4957,99.90279,0,103.0931,101.3157,100.7259,100.209,99.07613,99.52371,101.2542,100.8994,99.56841,98.90854,102.2967,100.7311,102.3975,90.99374,100.9809,100.3438,101.0113,100.3272,101.1894,100.965,101.4112,98.43459,99.98151,0,100.3549,101.2599,100.1875,102.669,481,"1995"
"482","1995-02",100.0218,101.5468,101.0611,100.6458,99.69798,101.1892,0,100.52,100.8776,101.9198,100.6407,101.3652,99.84123,0,102.6414,101.2359,100.5061,100.1287,99.03545,99.31287,100.949,101.0639,99.78742,98.98725,102.2688,100.5771,102.5251,89.28717,100.9081,100.3372,100.9131,100.0867,101.0992,100.8862,101.2212,98.60677,100.1676,0,100.2278,101.8267,99.89007,102.5878,482,"1995"
"483","1995-03",99.76012,101.217,100.8599,100.2409,99.27586,100.9003,0,100.6138,100.841,101.6086,100.392,101.2041,99.77762,0,102.1548,101.1442,100.263,100.0634,99.01182,99.14053,100.6466,101.2175,99.97913,99.07129,102.2065,100.4026,102.5994,88.68101,100.7954,100.3275,100.8725,99.87311,100.9938,100.8522,101.0398,98.739,100.37,0,100.0833,102.4457,99.56763,102.4594,483,"1995"
"484","1995-04",99.52983,100.8562,100.6254,99.84248,98.88853,100.6048,0,100.6948,100.848,101.2863,100.1869,101.0339,99.71278,0,101.6714,101.0393,100.0343,100.0234,98.99666,98.96452,100.4345,101.3588,100.0899,99.1896,102.1531,100.2403,102.6313,89.2238,100.6441,100.3108,100.868,99.71667,100.8877,100.8597,100.8842,98.81696,100.4967,0,99.94022,103.0712,99.26962,102.2926,484,"1995"
"485","1995-05",99.34262,100.5075,100.356,99.47994,98.57074,100.3169,0,100.7743,100.8641,100.9834,100.0545,100.8641,99.64568,0,101.1826,100.8978,99.84746,100.0252,99.03324,98.79007,100.33,101.4857,100.0695,99.35593,102.1252,100.1175,102.6302,90.69082,100.4601,100.2844,100.8654,99.62698,100.784,100.9126,100.7533,98.82475,100.5192,99.12106,99.81161,103.5781,99.0346,102.1163,485,"1995"
"486","1995-06",99.20512,100.1863,100.0843,99.18121,98.33771,100.055,0,100.8625,100.9121,100.7064,99.98354,100.6894,99.57514,0,100.6959,100.6893,99.71293,100.0501,99.12225,98.64133,100.3286,101.5954,99.95169,99.58421,102.1045,100.0734,102.5983,92.78094,100.2552,100.2287,100.8313,99.59798,100.6712,100.9935,100.6275,98.76927,100.4607,98.96394,99.68692,103.868,98.87974,101.9367,486,"1995"
"487","1995-07",99.11728,99.89649,99.82059,98.97395,98.17655,99.81223,0,100.9761,100.9722,100.4687,99.94742,100.5082,99.50189,0,100.2093,100.4091,99.62589,100.0732,99.26111,98.53077,100.4292,101.686,99.78324,99.86031,102.0576,100.137,102.5306,95.15114,100.0516,100.1564,100.7554,99.61021,100.5399,101.052,100.4685,98.67743,100.3919,98.83595,99.54223,103.8799,98.79162,101.7713,487,"1995"
"488","1995-08",99.06215,99.64732,99.59227,98.86642,98.05515,99.59258,0,101.0471,101.0323,100.2593,99.92391,100.3212,99.43797,0,99.68054,100.0829,99.56563,100.0862,99.47896,98.45852,100.6352,101.754,99.57463,100.1537,101.9612,100.2938,102.4161,97.38001,99.86359,100.0769,100.6491,99.63152,100.3894,101.058,100.2478,98.57855,100.3943,98.73051,99.38263,103.6336,98.73602,101.6326,488,"1995"
"489","1995-09",99.01907,99.44287,99.40273,98.84641,97.95538,99.39212,0,101.0205,101.13,100.0733,99.88895,100.1315,99.38589,0,99.11562,99.74515,99.51659,100.083,99.70823,98.40881,100.95,101.7977,99.33668,100.4324,101.804,100.5185,102.2645,99.0787,99.70274,99.99831,100.5409,99.63503,100.2228,100.9902,99.97121,98.48649,100.5111,98.68111,99.22536,103.1656,98.68726,101.5177,489,"1995"
"490","1995-10",98.97217,99.28409,99.2496,98.89323,97.88706,99.21113,0,100.9134,101.2018,99.89872,99.83201,99.94504,99.34701,0,98.52808,99.44462,99.47897,100.0697,99.82793,98.38322,101.3696,101.8171,99.08667,100.6802,101.5957,100.7879,102.0779,100.1997,99.56872,99.9419,100.4577,99.62214,100.0542,100.897,99.67001,98.34621,100.7219,98.67157,99.05421,102.6528,98.64566,101.4111,490,"1995"
"491","1995-11",98.9325,99.16956,99.13159,98.98811,97.88828,99.05186,0,100.7591,101.1963,99.73348,99.76382,99.76389,99.32073,0,97.96606,99.20772,99.4563,100.0535,99.73479,98.41636,101.8855,101.8142,98.83942,100.8708,101.3309,101.0643,101.8674,100.7969,99.4656,99.91914,100.4065,99.60014,99.89191,100.8049,99.36649,98.25208,100.9967,98.71733,98.87839,102.1914,98.62564,101.2953,491,"1995"
"492","1995-12",98.90891,99.08853,99.04807,99.13016,97.97129,98.89862,0,100.6509,101.116,99.57776,99.70965,99.58893,99.3018,0,97.50648,99.03705,99.45161,100.047,99.4208,98.52726,102.4782,101.7906,98.64982,100.9796,101.0069,101.3195,101.628,100.9488,99.38205,99.94972,100.3775,99.576,99.74119,100.7457,99.10749,98.22271,101.3279,98.80126,98.70055,101.8121,98.64159,101.1599,492,"1995"
"493","1996-01",98.89613,99.03207,99.01273,99.31142,98.12653,98.75045,101.1625,100.6817,101.0087,99.44037,99.68854,99.42559,99.28806,0,97.2317,98.92635,99.46706,100.0587,98.94309,98.71662,103.1112,101.7475,98.51761,100.9691,100.6308,101.5324,101.3629,100.791,99.31361,100.0284,100.3499,99.5593,99.61127,100.7522,98.90736,98.26013,101.7256,98.89091,98.5154,101.5662,98.70322,101.0234,493,"1996"
"494","1996-02",98.88761,99.00067,99.04824,99.51818,98.32514,98.60105,101.3533,100.9081,100.9779,99.34112,99.69606,99.28515,99.2822,0,97.1533,98.83772,99.50627,100.075,98.44318,98.91429,103.744,101.6851,98.371,100.8298,100.2411,101.6944,101.0621,100.4987,99.26441,100.1287,100.3085,99.56197,99.50918,100.7906,98.74866,98.38737,102.1822,98.96184,98.31245,101.4895,98.81857,100.9208,494,"1996"
"495","1996-03",98.87654,98.98589,99.12755,99.7319,98.55577,98.44174,101.4858,101.3747,101.0102,99.30193,99.73927,99.17476,99.28394,0,97.24146,98.75684,99.56654,100.0864,98.00677,99.11607,104.3392,101.6035,98.15046,100.5771,99.86783,101.8193,100.7113,100.3229,99.23594,100.2308,100.2536,99.58707,99.4322,100.8544,98.62466,98.62715,102.6034,98.95779,98.13013,101.4609,98.9724,100.8662,495,"1996"
"496","1996-04",98.86335,98.98879,99.22685,99.94035,98.80827,98.27791,101.5953,101.9824,101.1036,99.31553,99.79321,99.09941,99.2927,0,97.46923,98.68632,99.64019,100.0941,97.70715,99.3278,104.8455,101.5037,97.85492,100.2719,99.5396,101.9371,100.2929,100.3539,99.21948,100.3233,100.1868,99.62961,99.37633,100.9347,98.54436,98.95937,103.043,98.99078,97.99024,101.3284,99.13383,100.8476,496,"1996"
"497","1996-05",98.8656,99.01695,99.34557,100.1302,99.06536,98.12216,101.6898,102.5653,101.2535,99.36816,99.84409,99.0628,99.31038,0,97.84938,98.6314,99.71794,100.1002,97.58261,99.53424,105.2194,101.3863,97.52681,99.98766,99.28166,102.0303,99.81442,100.5101,99.21533,100.3971,100.1089,99.68012,99.34252,100.9986,98.50209,99.32732,103.4982,99.05788,97.90661,101.0748,99.2883,100.821,497,"1996"
"498","1996-06",98.89102,99.05949,99.45528,100.2912,99.30672,97.97041,101.7591,103.0989,101.3748,99.44908,99.90694,99.05922,99.33659,90.54324,98.338,98.59299,99.79076,100.1244,97.63453,99.71152,105.4481,101.2539,97.13278,99.73972,99.09396,102.1016,99.30785,100.6883,99.2305,100.4553,100.0324,99.7292,99.33218,101.0521,98.48004,99.68366,103.9213,99.17249,97.89904,100.7754,99.41606,100.7771,498,"1996"
"499","1996-07",98.9433,99.11037,99.55678,100.4178,99.51905,97.84712,101.7815,103.5427,101.4845,99.56061,99.9969,99.08489,99.3725,91.26128,98.89561,98.55696,99.85439,100.1701,97.86897,99.84273,105.5887,101.1095,96.70863,99.52489,98.96569,102.1687,98.81392,100.88,99.27023,100.5116,99.97329,99.77758,99.35062,101.1249,98.43866,99.99989,104.2723,99.35677,97.99544,100.5325,99.50561,100.7368,499,"1996"
"500","1996-08",99.01857,99.16653,99.6492,100.508,99.70477,97.78561,101.7581,103.696,101.5669,99.69403,100.1189,99.13409,99.41994,92.07313,99.4578,98.52432,99.90981,100.2195,98.29946,99.92142,105.7211,100.9584,96.3289,99.37339,98.88377,102.2001,98.37305,101.0961,99.33079,100.5853,99.94298,99.82803,99.39367,101.1397,98.39608,100.2903,104.5184,99.64986,98.1883,100.4234,99.57748,100.7323,500,"1996"
"501","1996-09",99.11,99.21674,99.74081,100.5884,99.87243,97.78238,101.7226,103.729,101.6009,99.84367,100.272,99.19772,99.4814,92.94933,99.96068,98.48157,99.96162,100.2693,98.88507,99.93858,105.8981,100.807,96.0314,99.2919,98.82946,102.2035,98.02274,101.3502,99.39923,100.6824,99.94012,99.88555,99.45557,101.0812,98.40913,100.5524,104.6329,100.0069,98.45776,100.4953,99.64602,100.7792,501,"1996"
"502","1996-10",99.21246,99.26411,99.81642,100.6828,100.0347,97.85146,101.6932,103.6577,101.6089,99.98825,100.4327,99.26479,99.55627,93.9291,100.354,98.43713,100.0069,100.3157,99.48743,99.90643,106.1638,100.6623,95.86878,99.26031,98.78832,102.1651,97.79539,101.5247,99.47827,100.8004,99.95285,99.94337,99.52941,100.982,98.51838,100.7895,104.5781,100.3623,98.77876,100.7527,99.71563,100.8604,502,"1996"
"503","1996-11",99.30689,99.32079,99.85733,100.8132,100.2073,97.99012,101.6584,103.472,101.5904,100.1165,100.5711,99.33179,99.64363,95.02696,100.6456,98.40363,100.0464,100.343,99.96008,99.8608,106.5067,100.53,95.86136,99.26184,98.76411,102.0714,97.68625,101.5008,99.57548,100.9222,99.96312,99.99517,99.60915,100.8853,98.72913,101.0001,104.3428,100.6807,99.12009,101.1545,99.79459,100.9147,503,"1996"
"504","1996-12",99.38553,99.40728,99.85384,100.9628,100.3808,98.18684,101.655,103.1799,101.5482,100.2427,100.6779,99.40936,99.74147,96.27312,100.8234,98.40487,100.0878,100.3644,100.2439,99.85282,106.9011,100.4146,95.99467,99.3236,98.77943,101.944,97.6916,101.3792,99.6935,101.0312,99.95274,100.05,99.70467,100.8542,99.00873,101.1883,103.9101,100.9258,99.46189,101.6854,99.87842,100.9251,504,"1996"
"505","1997-01",99.45343,99.53432,99.82703,101.1157,100.5523,98.4465,101.7098,102.7798,101.4742,100.3753,100.7524,99.50169,99.84644,97.60885,100.9093,98.44322,100.1401,100.4067,100.3654,99.93336,107.3272,100.3166,96.249,99.43768,98.84003,101.7918,97.77775,101.1247,99.8361,101.1217,99.9152,100.1123,99.82095,100.9354,99.27826,101.3427,103.3292,101.0929,99.7654,102.2957,99.97664,100.9149,505,"1997"
"506","1997-02",99.50679,99.68786,99.82378,101.2443,100.7128,98.76005,101.7806,102.4312,101.3365,100.5081,100.7812,99.60448,99.95679,98.90079,100.9681,98.5216,100.2032,100.4024,100.3395,100.0997,107.7495,100.2338,96.6148,99.56702,98.92487,101.6289,97.91652,100.9374,99.99255,101.2126,99.85184,100.1864,99.93928,101.1167,99.45411,101.443,102.748,101.2124,100.0065,102.8391,100.0986,100.873,506,"1997"
"507","1997-03",99.55737,99.84887,99.85975,101.3382,100.8691,99.09872,101.8474,102.0615,101.1212,100.6379,100.77,99.71594,100.0712,100.1115,101.0445,98.62306,100.2745,100.4138,100.2586,100.3402,108.0705,100.1626,97.10371,99.67136,99.03095,101.4617,98.09086,100.9353,100.1492,101.3081,99.76747,100.2716,100.059,101.3669,99.54981,101.5006,102.2791,101.2703,100.2133,103.2277,100.2312,100.7779,507,"1997"
"508","1997-04",99.63053,99.99083,99.95244,101.3844,101.0316,99.44324,101.9203,101.6218,100.8483,100.7586,100.7326,99.83781,100.1857,101.2464,101.1247,98.75371,100.3526,100.4444,100.1529,100.6212,108.1849,100.0989,97.72178,99.75576,99.16566,101.2951,98.30126,101.0387,100.3056,101.3926,99.65999,100.3637,100.1792,101.6197,99.5976,101.5452,101.9282,101.2641,100.3995,103.4606,100.3674,100.6585,508,"1997"
"509","1997-05",99.73739,100.1025,100.0967,101.3667,101.1875,99.80626,101.9997,101.0975,100.5702,100.866,100.6762,99.97056,100.2963,102.3467,101.1997,98.9231,100.4336,100.4995,100.0846,100.9152,108.0541,100.037,98.42122,99.83354,99.32517,101.1206,98.50209,101.1684,100.4708,101.4482,99.522,100.4567,100.3022,101.8115,99.61781,101.5882,101.6296,101.2249,100.6005,103.579,100.5021,100.5441,509,"1997"
"510","1997-06",99.87518,100.1892,100.2661,101.2808,101.3163,100.1461,102.0753,100.5211,100.3528,100.983,100.6235,100.1185,100.4,103.4821,101.2452,99.1206,100.5126,100.5833,100.0431,101.2017,107.6006,99.97102,99.09032,99.89182,99.51868,100.9154,98.62434,101.393,100.6376,101.4734,99.34463,100.5482,100.4343,101.9307,99.6421,101.6078,101.42,101.1798,100.8106,103.6477,100.6281,100.4575,510,"1997"
"511","1997-07",100.0415,100.2683,100.4411,101.1212,101.3968,100.4725,102.107,99.94691,100.1944,101.1033,100.6011,100.2733,100.4972,104.7014,101.2523,99.31046,100.5783,100.6918,100.0387,101.449,106.7635,99.89594,99.68591,99.90045,99.75053,100.6662,98.58061,101.7077,100.7922,101.4815,99.13009,100.6261,100.5671,101.9361,99.69319,101.573,101.3255,101.1828,100.9782,103.66,100.7347,100.3952,511,"1997"
"512","1997-08",100.2076,100.349,100.6065,100.886,101.3912,100.7772,102.0818,99.41338,100.1015,101.2182,100.6305,100.4233,100.5914,105.8016,101.2005,99.4724,100.6161,100.803,100.0841,101.6446,105.6047,99.80927,100.1928,99.85466,100.0029,100.3669,98.30865,102.0581,100.9066,101.48,98.88934,100.674,100.687,101.8484,99.80188,101.4434,101.3032,101.2115,101.0931,103.5526,100.8077,100.3491,512,"1997"
"513","1997-09",100.3415,100.4243,100.7534,100.5739,101.3127,101.0561,101.9471,98.95014,100.0085,101.3124,100.7051,100.5606,100.6876,106.4991,101.109,99.60103,100.6264,100.8996,100.2069,101.8015,104.2319,99.71079,100.6268,99.76309,100.2614,100.029,97.78904,102.3996,100.9712,101.4629,98.62536,100.6884,100.785,101.6549,100.005,101.1958,101.3079,101.218,101.1529,103.3243,100.8524,100.2889,513,"1997"
"514","1997-10",100.4267,100.4847,100.8697,100.1918,101.1816,101.2985,101.6685,98.56303,99.87191,101.3661,100.804,100.6675,100.7875,106.5046,101.0021,99.69375,100.6049,100.9591,100.3282,101.9375,102.7228,99.6007,101.0408,99.62747,100.4835,99.65536,97.08338,102.5112,100.9926,101.4071,98.32611,100.6569,100.8429,101.3258,100.2601,100.8172,101.2917,101.2076,101.1489,102.9659,100.8732,100.1857,514,"1997"
"515","1997-11",100.459,100.5371,100.9162,99.76687,101.0292,101.4895,101.2897,98.2532,99.69908,101.3832,100.8975,100.7422,100.8891,105.8936,100.9031,99.76656,100.5565,100.9606,100.3847,102.0623,101.1471,99.48022,101.3736,99.48092,100.6555,99.27818,96.31414,102.3577,100.9876,101.2892,97.97898,100.5845,100.8587,100.865,100.5262,100.3181,101.2362,101.1611,101.1012,102.5158,100.8684,100.0376,515,"1997"
"516","1997-12",100.4439,100.5927,100.8964,99.37485,100.8703,101.6257,100.8871,98.02057,99.53579,101.3738,100.9769,100.7905,100.9901,104.9578,100.8268,99.83671,100.4892,100.9213,100.3284,102.1724,99.51275,99.35387,101.6032,99.33485,100.7692,98.93398,95.62164,101.9859,100.9744,101.0992,97.5891,100.4867,100.8467,100.3259,100.8079,99.73534,101.1889,101.0683,101.0389,102.0885,100.8341,99.86668,516,"1997"
"517","1998-01",100.3968,100.649,100.8374,99.08375,100.701,101.7048,100.4957,97.87175,99.39024,101.3295,101.0241,100.8153,101.0867,103.8452,100.7858,99.91389,100.4122,100.8555,100.1475,102.2234,97.77901,99.22621,101.7758,99.18858,100.8327,98.62063,95.11859,101.521,100.9612,100.8525,97.19656,100.3818,100.8168,99.7829,101.1023,99.09751,101.2066,100.9215,100.9717,101.7582,100.7892,99.716,517,"1998"
"518","1998-02",100.319,100.6943,100.7565,98.92968,100.5097,101.7161,100.1513,97.85763,99.27159,101.246,101.012,100.8204,101.176,102.609,100.77,100.0113,100.3248,100.7824,99.91183,102.2046,95.9942,99.10554,101.8334,99.03834,100.8476,98.33514,94.84121,101.0871,100.9697,100.5883,96.85439,100.2765,100.7774,99.32229,101.3982,98.45509,101.2443,100.7297,100.9228,101.549,100.7299,99.59218,518,"1998"
"519","1998-03",100.2133,100.7072,100.6736,98.87356,100.2725,101.6652,99.84992,97.99409,99.18994,101.1156,100.9393,100.7969,101.2529,101.2962,100.7241,100.1263,100.215,100.689,99.63627,102.1194,94.19879,98.99852,101.7942,98.88216,100.7991,98.07657,94.77301,100.7699,100.9879,100.3383,96.61566,100.1641,100.7185,99.00094,101.6417,97.81886,101.262,100.5033,100.8971,101.3358,100.6386,99.4617,519,"1998"
"520","1998-04",100.0796,100.6735,100.5933,98.84866,99.97174,101.5526,99.50945,98.23428,99.08901,100.9262,100.792,100.7349,101.3121,99.86983,100.5988,100.2462,100.0774,100.5413,99.33181,101.9711,92.50719,98.91187,101.6555,98.72032,100.6908,97.85403,94.87528,100.6362,100.9913,100.0836,96.52427,100.0373,100.621,98.87052,101.763,97.18972,101.2451,100.2427,100.8837,100.9596,100.5116,99.26921,520,"1998"
"521","1998-05",99.93052,100.587,100.4947,98.78689,99.62109,101.3771,99.07322,98.51149,98.93575,100.6841,100.5539,100.6389,101.3505,98.41576,100.3705,100.3671,99.91324,100.3036,99.09126,101.7552,91.04979,98.85246,101.3749,98.52451,100.5423,97.67571,95.1239,100.6681,100.9546,99.82515,96.61169,99.89237,100.4769,98.93045,101.7631,96.57965,101.2603,99.97957,100.8528,100.3225,100.3487,98.9838,521,"1998"
"522","1998-06",99.80219,100.4557,100.3654,98.64439,99.25571,101.1405,98.53791,98.77923,98.72383,100.4002,100.2691,100.5147,101.3703,97.14227,100.064,100.4735,99.73083,99.97218,98.96436,101.4637,90.03623,98.82803,100.9683,98.33968,100.3722,97.54298,95.52357,100.6564,100.8649,99.5522,96.88477,99.72567,100.282,99.12296,101.6672,96.04865,101.2887,99.72318,100.7631,99.32285,100.162,98.61304,522,"1998"
"523","1998-07",99.72656,100.2877,100.2018,98.40083,98.93343,100.8332,97.98273,99.01208,98.46442,100.0825,99.95535,100.3683,101.3776,96.27779,99.68481,100.5536,99.54934,99.57774,98.94961,101.0911,89.59369,98.84619,100.4719,98.21295,100.2046,97.44788,96.0812,100.4255,100.7084,99.25385,97.31403,99.54533,100.0424,99.3752,101.5222,95.65646,101.2945,99.42627,100.5754,97.98954,99.98235,98.19435,523,"1998"
"524","1998-08",99.71874,100.0904,99.99538,98.07448,98.71223,100.4485,97.51229,99.20523,98.18208,99.74828,99.62773,100.2029,101.3808,95.89604,99.22978,100.5856,99.38968,99.20792,98.96687,100.6518,89.67589,98.9127,99.88279,98.13943,100.057,97.39314,96.76173,99.98683,100.4884,98.93879,97.84702,99.36879,99.77637,99.60386,101.3343,95.43239,101.276,99.0274,100.2918,96.46039,99.83232,97.77689,524,"1998"
"525","1998-09",99.78104,99.8932,99.7543,97.7384,98.62011,100.0416,97.24403,99.34549,97.90166,99.42165,99.29744,100.0307,101.3892,95.85126,98.77162,100.5612,99.27618,98.94608,98.9963,100.1935,90.16356,99.0306,99.33889,98.13112,99.93425,97.39201,97.52206,99.49796,100.2355,98.64822,98.43166,99.22665,99.51531,99.77621,101.1128,95.39726,101.1946,98.53514,99.97822,94.91502,99.73962,97.43449,525,"1998"
"526","1998-10",99.90084,99.72971,99.54923,97.48927,98.6526,99.68625,97.26054,99.41894,97.70051,99.12511,99.00703,99.86812,101.4049,95.99741,98.44523,100.4791,99.23306,98.83667,99.0269,99.77648,90.90138,99.20046,99.00761,98.214,99.83634,97.4651,98.3278,99.08642,99.98785,98.41003,99.02364,99.15255,99.29652,99.89909,100.8836,95.54166,101.0138,98.03551,99.70274,93.62546,99.73793,97.22139,526,"1998"
"527","1998-11",100.0494,99.61301,99.42539,97.38815,98.78138,99.45129,97.55444,99.42293,97.65093,98.89428,98.81068,99.73916,101.4202,96.23254,98.31559,100.3734,99.27364,98.91988,99.0551,99.44375,91.70219,99.42091,98.92502,98.38329,99.76992,97.62914,99.1875,98.85027,99.78582,98.26115,99.58812,99.17055,99.16347,100.0127,100.6834,95.83521,100.7044,97.61707,99.51367,92.88046,99.83087,97.12076,527,"1998"
"528","1998-12",100.1951,99.55267,99.39413,97.43611,98.97909,99.35583,98.01028,99.38439,97.72424,98.73861,98.75271,99.64826,101.4265,96.42194,98.40152,100.2583,99.38088,99.16071,99.07629,99.1973,92.46406,99.68781,99.04233,98.64297,99.73151,97.88607,100.1173,98.71519,99.63411,98.22324,100.1014,99.26935,99.12692,100.1474,100.5244,96.26167,100.22,97.37425,99.39555,92.87415,99.98412,97.11324,528,"1998"
"529","1999-01",100.3065,99.54984,99.44628,97.61607,99.2104,99.36625,98.49846,99.36005,97.88982,98.65721,98.85044,99.59544,101.4232,96.54543,98.65591,100.149,99.53681,99.49538,99.0827,99.04156,93.16553,99.99457,99.2581,98.98241,99.71539,98.22205,101.1017,98.60137,99.53257,98.28564,100.5405,99.428,99.17351,100.3196,100.4116,96.83868,99.65162,97.34196,99.3418,93.51433,100.1748,97.19709,529,"1999"
"530","1999-02",100.3849,99.59806,99.53479,97.91018,99.4245,99.43714,98.963,99.40745,98.11574,98.65407,99.0667,99.57416,101.4162,96.75951,99.01913,100.0442,99.71178,99.8519,99.0872,98.99134,93.86921,100.3331,99.51515,99.33152,99.69067,98.60696,102.0939,98.47771,99.48085,98.40703,100.8919,99.61313,99.27601,100.513,100.3529,97.5537,99.05944,97.47647,99.33315,94.54242,100.3687,97.37324,530,"1999"
"531","1999-03",100.4428,99.70193,99.65806,98.31092,99.60295,99.55556,99.37606,99.59195,98.41852,98.74095,99.33865,99.59614,101.411,97.05599,99.44384,99.97167,99.8879,100.1836,99.11956,99.05054,94.62186,100.6949,99.7356,99.66819,99.67002,98.99127,103.0411,98.35117,99.48476,98.5488,101.1529,99.80225,99.41073,100.6345,100.3415,98.36323,98.5274,97.81705,99.34735,95.6275,100.5442,97.64072,531,"1999"
"532","1999-04",100.4941,99.86449,99.80676,98.79478,99.73706,99.72839,99.72919,99.83463,98.77509,98.91968,99.60273,99.67036,101.4128,97.32262,99.91369,99.97015,100.0619,100.4682,99.20605,99.20065,95.42774,101.0703,99.91109,99.95684,99.65531,99.35046,103.8855,98.31834,99.54874,98.70041,101.3548,99.98983,99.56676,100.6332,100.371,99.18701,98.08753,98.32589,99.39556,96.56618,100.6998,97.98084,532,"1999"
